Audio file	Start	End	Text
Hari Minggoean_034	0:19:08	0:19:13	Jadi mereka punya semacam semangat motivasi tadi untuk mengikuti pelajarannya.
Hari Minggoean_034	0:19:13	0:19:19	Dan aku juga punya komunitas bareng temanku yang namanya Bahasa Bahana.
Hari Minggoean_034	0:19:19	0:19:33	Dan visi kami di sini itu untuk membuat kondisi pembelajaran yang sustainable, yang berkelanjutan, yang bisa memotivasi anggotanya untuk menjadi pembelajar yang abadi.
Hari Minggoean_034	0:19:33	0:19:36	Long life learner maksudnya.
Hari Minggoean_034	0:19:36	0:19:42	Di komunitas ini kami, kayak namanya, kami ngajarin bahasa, utamanya itu bahasa Inggris, untuk orang-orang Indonesia.
Hari Minggoean_034	0:19:42	0:19:46	Kebanyakan, kurang kebanyakan, memang, menurut-menurut kami tuh, adult.
Hari Minggoean_034	0:19:46	0:19:49	Jadi umurnya tuh udah 20-an.
Hari Minggoean_034	0:19:49	0:19:55	Paling kecil lah, 22 kayaknya, 21-22 itu paling-paling muda.
Hari Minggoean_034	0:19:55	0:19:58	Dan, ya, gitu.
Hari Minggoean_034	0:19:58	0:20:05	Dan hopefully kita juga bisa ngajarin bahasa-bahasa asing lainnya ke member-member kami.
Hari Minggoean_034	0:20:05	0:20:12	dan kami juga punya niatan untuk mengajarin Bahasa Indonesia untuk orang-orang asing.
Hari Minggoean_034	0:20:12	0:20:21	Secara skill set kami sudah punya, cuma untuk kesempatan wadah dan sistemnya perlu kami kembangkan lebih lanjut sebelum kita buka.
Hari Minggoean_034	0:20:21	0:20:26	Hmm, Bahasa Indonesia, pengajaran Bahasa Indonesia untuk orang asing tadi.
Hari Minggoean_034	0:20:26	0:20:28	Oke, segitu dulu aja episode kali ini.
Hari Minggoean_034	0:20:28	0:20:32	Sebelum kita tutup, aku mau cerita dulu nih, cerita tambahan nih.
Hari Minggoean_034	0:20:32	0:20:42	Seminggu belakangan, hampir dua minggu sebenarnya, aku lagi sering dengerin cover lagu dari penyanyi dengan kebangsaan Kanada.
Hari Minggoean_034	0:20:42	0:20:47	Nama penyanyinya itu Marianne Beaulieu
Hari Minggoean_034	0:20:47	0:21:00	Jujur, aku agak sulit mengucapkannya dengan benar, soalnya pakai ejaan Prancis, yang mana ejaan Prancis itu adalah ejaan bahasa-bahasa di Eropa yang paling nggak bisa aku ucapkan.
Hari Minggoean_034	0:21:00	0:21:07	Dan di setiap videonya dia sering nampilin cuplikan video pas dia lagi travelling.
Hari Minggoean_034	0:21:07	0:21:14	Travellingnya tuh ya bisa jadi di dalam negerinya dia sendiri, di Kanada, atau pas lagi di Eropa.
Hari Minggoean_034	0:21:14	0:21:38	Dan semenjak aku nonton How I Met Your Mother, terus kenal karakter yang namanya Robin. Robin ini kayak, salah satu main karakter yang dia orang Kanada, terus tinggal di New York, Dan ketika aku lihat video-video Maruyong juga, aku juga jadi punya keinginan gitu untuk bisa mengunjungi negara tersebut, Kanada.
Hari Minggoean_034	0:21:38	0:21:40	Oke, itu aja lah tambahannya.
Hari Minggoean_034	0:21:40	0:21:43	Dan terima kasih yang udah dengerin sampe akhir.
Hari Minggoean_034	0:21:43	0:21:52	Kalo kalian ngerasa episode ini menghibur atau menginspirasi, kalian bisa bantu kami dengan cara like, share, dan subscribe ke nolong media sosial Hari Minggoean.
Hari Minggoean_034	0:21:52	0:21:53	Segitu aja.
Hari Minggoean_034	0:21:53	0:21:55	Aku Hans, pamit undur diri.
Hari Minggoean_034	0:21:55	0:21:57	Au revoir!
Hari Minggoean_035	0:00:00	0:00:02	Halo, halo semuanya.
Hari Minggoean_035	0:00:02	0:00:05	Selamat datang lagi di Siniar Hari Minggoean.
Hari Minggoean_035	0:00:05	0:00:09	Di Siniar ini, kita akan berbagi cerita selama satu minggu kebelakang.
Hari Minggoean_035	0:00:09	0:00:13	Dan di minggu kemarin, kita absen dulu nggak upload, sorry banget.
Hari Minggoean_035	0:00:13	0:00:30	Karena kemarin jadwalnya cukup padat, dan pas lewat weekend kemarin, aku kebanyakan lain, jadinya nggak sempat buat nyiapin hal-hal yang seharusnya disiapin ketika lembur itu untuk minggu depannya.
Hari Minggoean_035	0:00:30	0:00:34	Pertamanya itu untuk menyiapkan material-materi les gitulah.
Hari Minggoean_035	0:00:34	0:00:39	Nah, di minggu kemarin itu aku mulai kosong, itu baru di pertenahan minggu.
Hari Minggoean_035	0:00:39	0:00:41	Seperti terhadap Rabu atau kamis.
Hari Minggoean_035	0:00:41	0:00:44	Terus, aku mikir, tanggung banget gitu kalau Rabu.
Hari Minggoean_035	0:00:44	0:00:48	Kalau di-upload-nya itu di tengah-tengah minggu gitu.
Hari Minggoean_035	0:00:48	0:00:57	Jadi aku putuskan untuk diundur aja ke minggu berikutnya, yang mana itu adalah minggu ini atau sekarang.
Hari Minggoean_035	0:00:57	0:00:59	Kalau bakal...
Hari Minggoean_035	0:00:59	0:01:30	fokus kita di episode ini itu bakal nyeritain long weekend kemarin karena di minggu kemarin ini banget aku juga gak ada hal yang spesial yang terjadi jadi kita langsung aja ngebahas soal weekend kemarin. Jadi kemarin itu temen kuliahku itu yang kerja di Jakarta lagi main ke Jogja Jadi ceritanya, kami suka belajar bareng tuh, berenam.
Hari Minggoean_035	0:01:30	0:01:34	Di tengah-tengah kuliah, itu kami misah tuh.
Hari Minggoean_035	0:01:34	0:01:38	Punya agendanya sendiri-sendiri, punya fokusnya bukan yang masing-masing.
Hari Minggoean_035	0:01:38	0:01:42	Jadinya, ya mau nggak mau, kita jadi jarang ngumpul.
Hari Minggoean_035	0:01:42	0:01:48	Pun ketika pas masa-masanya udah longgar, itu kami kepentok COVID.
Hari Minggoean_035	0:01:48	0:01:53	Jadi masa-masa kami hampir-hampir lulus itu, cuma ngerjain skripsi, kami kepentok COVID.
Hari Minggoean_035	0:01:53	0:01:55	Jadi banyak yang pulang.
Hari Minggoean_035	0:01:55	0:02:03	ke kampungnya, ada yang nyelesain cepat-cepat, jadi gak bisa benar-benar ketemu waktu itu.
Hari Minggoean_035	0:02:03	0:02:30	Setelah lulus pun mereka, kita pada nyebar kemana-mana, ya mostly memang di Jogja, ada cuman berenam ya, bertiga, jadi paling jauh bertiga di Jogja, terus beberapa tuh ada yang balik ke kampungnya, ke kotanya. Ada yang emang kerja di luar Jogja.
Hari Minggoean_035	0:02:30	0:02:34	Dan mulai tahun kemarin, 5 dari 6 anggota itu udah balik lagi ke Jogja.
Hari Minggoean_035	0:02:34	0:02:45	Kan tadi ada yang balik lagi ke kampung atau ke kota asal Miran, itu dia ke Jogja lagi karena menempuh studi lanjut yang di kampus yang sama.
Hari Minggoean_035	0:02:45	0:02:50	Jadinya kampung bisa berkumpul lagi, paling dia baru berlima, sisanya itu pada kerja di Jogja.
Hari Minggoean_035	0:02:50	0:02:55	Nah, tinggal temanku yang kerja di Jakarta ini, yang nggak ada di Jogja.
Hari Minggoean_035	0:02:55	0:03:03	Jadi kemarin itu, pas teman Jakarta ini datang, itu adalah pertemuan kami yang pertama setelah sekian lamanya.
Hari Minggoean_035	0:03:03	0:03:06	Dan dari situ aku ngerasa senang aja bisa ngumpul bareng lagi.
Hari Minggoean_035	0:03:06	0:03:10	Agenda pertama kami itu nonton film.
Hari Minggoean_035	0:03:10	0:03:14	Nonton film, lebih tepatnya film Jumbo.
Hari Minggoean_035	0:03:14	0:03:47	sedikit mengapresiasi film Jumbo di sini dan setelah aku nonton film Jumbo itu memang ternyata memang benar-benar bagus tapi kalau misalnya dibilang bisa bersaing atau bisa melampaui lebih tepatnya bisa melampaui sama film animasi kayak Disney, Pixar atau Dreamworks itu ya juga belum ya karena kan jeb nya itu kan jauh banget yang jelas ada gap pengalaman kemudian ada gap production value-nya, budget-nya dan segala macam, itu tuh nggak bisa di-compare.
Hari Minggoean_035	0:03:47	0:03:54	Ya bisa di-compare apple to apple, cuma jauh banget gitu loh, masih jauh banget.
Hari Minggoean_035	0:03:54	0:04:02	Tapi kalau misalnya mau bersaing se-Asia itu ya, terutama Asia Tenggara ya, Asia Tenggara khususnya, itu masih bisa banget lah.
Hari Minggoean_035	0:04:02	0:04:10	Kan juga kompetitor di bidang industri animasi ini kan punya paling besar cuma Malaysia.
Hari Minggoean_035	0:04:10	0:04:12	Jadi nggak banyak juga.
Hari Minggoean_035	0:04:12	0:04:31	Walaupun Malaysia secara industri rasanya ekosistemnya lebih bagus ya, soalnya kan dia yang ngelahirin lebih banyak film animasi, Upin Ipin oke, kemudian ada Boboiboy, terus ada beberapa lagi yang aku nggak tau sebutannya apa, nama judulnya apa, alfinya apa, tapi itu juga cukup besar.
Hari Minggoean_035	0:04:31	0:04:47	Dan yang bukan Boboiboy dan Upin Ipin itu kayaknya Wait, itu kayaknya sebelum Jumbo jadi nomor 1 penonton animasi terbanyak di Asia Tenggara, kalau nggak salah ya.
Hari Minggoean_035	0:04:47	0:04:54	Aku lupa namanya, Captain Ali apa apa, masa Marshall?
Hari Minggoean_035	0:04:54	0:04:55	Kapten?
Hari Minggoean_035	0:04:55	0:04:56	Kapiten?
Hari Minggoean_035	0:04:56	0:04:57	Gitu-gitulah pokoknya.
Hari Minggoean_035	0:04:57	0:05:01	Kayak robot-robotnya juga mirip-mirip kayak Boboiboy mungkin.
Hari Minggoean_035	0:05:01	0:05:04	Gitulah.
Hari Minggoean_035	0:05:04	0:05:20	Tapi anyway, aku mau ngasih salut kepada semua animator Jumbo, kreatornya juga terutama, karena kalian udah membukakan kesempatan yang lebih lebar lagi untuk industri animasi tanah air ini berlayar lebih jauh.
Hari Minggoean_035	0:05:20	0:05:30	Kalau nggak salah kan karena melengdak ya Jumbo ini sampai, kalau nggak salah mulai di 5 juta, 6 juta, enggak, 4 atau 5 juta penonton.
Hari Minggoean_035	0:05:30	0:06:12	kalau nggak salah ya, MDPictures itu mau bikin film animasi panjang dari IP yang dia punya, Adit Sopo Jarwo yang mana ini secara IP dia lebih tua daripada Jumbo dan punya penggemarnya sendiri walaupun belakangan sering cuma jadi meme tapi dia punya potensi untuk ditonton banyak orang dan Keputusan MD untuk membuatnya jadi feature film itu mungkin nggak akan pernah terjadi kalau Jumbo nggak bisa sesukses ini, Jumbo nggak pernah keluar sama sekali.
Hari Minggoean_035	0:06:12	0:06:30	Dan alasanku untuk nonton Jumbo di awal itu yang membuat yang kayak gini-gini, untuk ikut berkontribusi, untuk meriahkan film animasi dalam negeri, kebetulan Jumbo, karena Jumbo itu kreatornya, stand up comedian ya.
Hari Minggoean_035	0:06:30	0:06:31	Ryan Adriandi.
Hari Minggoean_035	0:06:31	0:06:35	Dan aku juga suka gaya stand-up-nya, walaupun banyak orang bilang ga lucu.
Hari Minggoean_035	0:06:35	0:06:37	Tapi aku suka banget gaya stand-up-nya.
Hari Minggoean_035	0:06:37	0:06:40	Dan aku memang suka stand-up komedi, jadinya...
Hari Minggoean_035	0:06:40	0:06:42	aku ikut support lah.
Hari Minggoean_035	0:06:42	0:06:43	Dan karya lainnya kayak...
Hari Minggoean_035	0:06:43	0:06:49	Domikado sebagai co-creator, salah-salah aku juga suka dia, karakter-karakter yang dia buat di Domikado.
Hari Minggoean_035	0:06:49	0:06:51	Kalian harus check it out juga.
Hari Minggoean_035	0:06:51	0:06:54	Domikado tuh juga punya di bagian, dibawahnya V-Cinema juga.
Hari Minggoean_035	0:06:54	0:06:56	Kalo Visinema for Kids apa...
Hari Minggoean_035	0:06:56	0:07:07	Visinema Children, pokoknya ada divisi di Visinema, dia punya divisi sendiri yang ngebahas pasarnya itu soal anak kecil.
Hari Minggoean_035	0:07:07	0:07:09	Itu menarik juga.
Hari Minggoean_035	0:07:09	0:07:12	Dan kenapa aku pengen dukung ini?
Hari Minggoean_035	0:07:12	0:07:18	Karena pertama kali aku suka sama film, itu ya jatuh cintanya gara-gara animasi.
Hari Minggoean_035	0:07:18	0:07:21	Lebih tepatnya waktu kecil aku nonton Finding Nemo
Hari Minggoean_035	0:07:21	0:07:26	Dan itu sangat menginspirasi, sangat menyenangkan sekali pengalamannya untukku.
Hari Minggoean_035	0:07:26	0:07:31	Nonton Finding Nemo pun, walaupun aku nontonnya waktu itu, pas pake CD Bajakan ya.
Hari Minggoean_035	0:07:31	0:07:34	CD Bajakan dibeliin orangtuaku dulu, dibeliin bapak.
Hari Minggoean_035	0:07:34	0:07:37	Seumur itu belum pernah masuk bioskop.
Hari Minggoean_035	0:07:37	0:07:40	Atau mungkin emang gak ada bioskopnya.
Hari Minggoean_035	0:07:40	0:07:44	Aku dulu kecil di Lampung.
Hari Minggoean_035	0:07:44	0:07:47	Aku gak tau waktu itu Lampung udah ada bioskop apa enggak.
Hari Minggoean_035	0:07:47	0:07:51	Mall aku ingat udah ada, tapi bioskop kayaknya belum deh.
Hari Minggoean_035	0:07:51	0:07:54	Walaupun aku tinggalnya di kota juga ya, aku udah tinggalnya di Bandar Lampung.
Hari Minggoean_035	0:07:54	0:07:58	Tapi aku nggak ingat sama sekali ada nggak sih bioskop di situ.
Hari Minggoean_035	0:07:58	0:08:02	Pun kalau bisa ada, ibunya nggak pernah diajak, jadi nggak pernah tau aja.
Hari Minggoean_035	0:08:02	0:08:03	Gitu.
Hari Minggoean_035	0:08:03	0:08:08	Dan aku juga pengennya anak-anak generasi sekarang itu jatuh cinta sama animasi.
Hari Minggoean_035	0:08:08	0:08:15	Tapi itu kan bakal lebih keren kalau jatuh cintanya sama film-film dari Indonesia nggak sih?
Hari Minggoean_035	0:08:15	0:08:20	Dan aku rasa lewat animasi Jumbo itu, cita-cita itu udah terwujud.
Hari Minggoean_035	0:08:20	0:08:26	Dan aku pengen ini juga terjadi ke generasi-generasi kecil selanjutnya.
Hari Minggoean_035	0:08:26	0:08:29	Tapi bukan cuma gara-gara nonton film Jumbo doang.
Hari Minggoean_035	0:08:29	0:08:36	Aku harap ada judul baru yang lebih relevan pada masanya nanti itu pada bermunculan.
Hari Minggoean_035	0:08:36	0:08:38	Oke, itu soal Jumbo.
Hari Minggoean_035	0:08:38	0:08:43	Dan Jumbo itu bukan satu-satunya film panjang yang aku tonton di bioskop.
Hari Minggoean_035	0:08:43	0:08:54	Di minggu yang sama, di minggu longgutan itu, Joko Anwar itu ngerilis film terbarunya.
Hari Minggoean_035	0:08:54	0:08:55	Film keberapa ya?
Hari Minggoean_035	0:08:55	0:08:58	Nggak usah aku sebut ya, takut salah deh.
Hari Minggoean_035	0:08:58	0:09:00	Judulnya Pengepungan di Bukit Duri.
Hari Minggoean_035	0:09:00	0:09:11	Dan karena aku udah nonton banyak wawancaranya Jokan di beberapa podcast sebelumnya, aku jadi kepengen banget.
Hari Minggoean_035	0:09:11	0:09:21	Aku merasa tertarik dengar apa, jawabannya Jokan dan pertanyaan-pertanyaan yang disampaikan sama host podcast-nya itu.
Hari Minggoean_035	0:09:21	0:09:39	Dan setelah aku nonton itu bener-bener, wah, wow banget, tapi itu kayak banyak hal-hal yang bisa dikena trauma di sana.
Hari Minggoean_035	0:09:39	0:09:47	Bukan cuma gara-gara kekerasannya, bukan cuma gara-gara adegan kekerasan yang banyak di film itu, tapi background cerita.
Hari Minggoean_035	0:09:47	0:09:58	Background cerita karakternya itu bisa ngebuat setiap adegan kekerasan, setiap darah yang netes, itu tuh jadi kayak ngena banget.
Hari Minggoean_035	0:09:58	0:10:02	Kayak ada arti gitu di setiap tetesan darahnya.
Hari Minggoean_035	0:10:02	0:10:05	Dan alasannya itu cukup triggering juga.
Hari Minggoean_035	0:10:05	0:10:09	Jadi alasan kenapa mereka bertengkar konfliknya.
Hari Minggoean_035	0:10:09	0:10:11	Itu menurutku cukup triggering.
Hari Minggoean_035	0:10:11	0:10:18	Ini ceritanya, penumpungan di bukit ini ceritanya banyak langkah isu rasial.
Hari Minggoean_035	0:10:18	0:10:32	Jadi buat orang-orang yang punya pengalaman sebagai minoritas atau mungkin orang yang pernah merasa dikucilkan atau merasa dikucilkan, itu kamu mungkin bakal ngerasain kedekatan yang aneh sama film ini.
Hari Minggoean_035	0:10:32	0:10:40	Kayak kerasa nyata banget dan kayak mungkin banget gitu loh terjadi sama diri kita, diri kalian.
Hari Minggoean_035	0:10:40	0:10:47	Semasa hidupmu waktu kecil di masa lalu atau mungkin malah masih bisa dirasakan sampai sekarang.
Hari Minggoean_035	0:10:47	0:11:13	dan kedekatan aneh ini tuh yang membuat setiap adegan bacok-bacokan ya kekerasannya itu tuh kerasa banget misalnya kan tadi aku bilang ada adegan bacok-bacokan dan darah yang muncul pun itu sebenernya gak banyak banget jadi titik-titik membacokan yang keluar darah itu tuh gak banyak Penggambarannya, penggambaran darahnya ngucur, itu juga sebenernya gak ngeri-ngeri banget.
Hari Minggoean_035	0:11:13	0:11:15	Iya, betul ngeri, gory.
Hari Minggoean_035	0:11:15	0:11:19	Cuma banyak gitu yang lebih parah.
Hari Minggoean_035	0:11:19	0:11:30	Tapi itu, karena emosi udah kebangun dari awal, background storynya udah bagus, jadi yang sedikit tadi itu kerasanya langsung pas banget, kayak langsung nusuk gitu ke hati.
Hari Minggoean_035	0:11:30	0:11:34	Gokil sih ini, gokil ini film.
Hari Minggoean_035	0:11:34	0:11:38	Tapi yang mau nonton, aku sarankan juga jangan nonton sendirian.
Hari Minggoean_035	0:11:38	0:11:54	Kalau kamu berpotensi ter-trigger sama film ini, terutama ya tadi, yang punya kedekatan yang aku bilang tadi, paling enggak bawa teman gitu, jadi tambah satu, jadi berdua, mungkin bertiga.
Hari Minggoean_035	0:11:54	0:11:58	Soalnya waktu aku selesai nonton, itu kakiku sampe bener-bener lemes.
Hari Minggoean_035	0:11:58	0:12:01	Berdiri itu agak susah sebenernya.
Hari Minggoean_035	0:12:01	0:12:02	Parah lah ya.
Hari Minggoean_035	0:12:02	0:12:07	Tapi walau bagaimanapun, aku tetap menyarankan kalian untuk nonton film ini.
Hari Minggoean_035	0:12:07	0:12:20	Dan sebenernya ada beberapa kegiatan lagi yang aku kerjakan, yang aku lakukan di long weekend itu, dan sebenernya menyenangkan untuk dibahas, cuma...
Hari Minggoean_035	0:12:20	0:12:35	Kayaknya tidak sempat untuk membicarakannya kali ini, mungkin akan aku bicarakan ketika momen itu berulang di hari-hari kemudian, atau mungkin, ya entahlah nanti kita lihat nanti.
Hari Minggoean_035	0:12:35	0:12:38	Dan itu aja untuk episode kali ini.
Hari Minggoean_035	0:12:38	0:12:42	Sorry banget kita gak ngover hal-hal yang seru kayak biasanya.
Hari Minggoean_035	0:12:42	0:12:46	Tapi aku tetep terima kasih buat kamu yang udah dengerin sampai akhir.
Hari Minggoean_035	0:12:46	0:12:53	Semoga masih mau menunggu episode-episode hari Minggoean ke depannya.
Hari Minggoean_035	0:12:53	0:12:59	Gitu aja dari aku, Hans undur diri, Ciao!
Hari Minggoean_036	0:00:01	0:00:04	Kamu pernah ngerasa gak sih?
Hari Minggoean_036	0:00:04	0:00:11	Kamu sedang memainkan peran yang kamu inginkan ada untuk dirimu di masa lalu.
Hari Minggoean_036	0:00:11	0:00:16	Yang kemungkinan besar, masa lalu itu adalah masa kecilmu.
Hari Minggoean_036	0:00:16	0:00:21	Karena itu yang sedang aku rasakan sekarang.
Hari Minggoean_036	0:00:21	0:00:25	Waktu kecil dulu, aku ingin didengarkan.
Hari Minggoean_036	0:00:25	0:00:29	Aku ngerasa cara pikirku tuh beda dengan kebanyakan teman-teman lain.
Hari Minggoean_036	0:00:29	0:00:31	Aku ngerasa aneh.
Hari Minggoean_036	0:00:31	0:00:39	Yang aku ingat, tidak banyak orang yang bisa mengerti atau mengikuti jalan pikiranku.
Hari Minggoean_036	0:00:39	0:00:42	Dan ini bukan artinya aku jenius juga ya.
Hari Minggoean_036	0:00:42	0:00:45	Ya bisa dibilang cuma berbeda aja.
Hari Minggoean_036	0:00:45	0:00:49	Dan ini membuatku ngerasa sendirian.
Hari Minggoean_036	0:00:49	0:00:55	Gak banyak orang yang mau ngerti, gak banyak juga orang yang coba mau ngerti.
Hari Minggoean_036	0:00:55	0:01:00	Jadi aku memutuskan untuk menyembunyikan.
Hari Minggoean_036	0:01:00	0:01:09	Sekian lama aku bertahan dengan memahami jalan pikir orang lain, alih-alih memaksakan jalan pikiranku.
Hari Minggoean_036	0:01:09	0:01:18	Dari melakukan hal ini selama bertahun-tahun, Pikiranku jadi lebih terbuka dan tidak mudah menghakimi.
Hari Minggoean_036	0:01:18	0:01:26	Setidak-tidaknya, aku tidak akan mentah-mentah menolak pendapat orang lain.
Hari Minggoean_036	0:01:26	0:01:31	Ini bagus, dan dengan cara ini aku juga bisa diterima.
Hari Minggoean_036	0:01:31	0:01:39	Tetapi tetap aja, masalahku yang tidak digenarkan tetap tidak teratasi.
